x,y,d_left,d_right,psi
0.6609780956041159,8.332346166453952,0.5751150180789057,0.5097469845486386,3.1863371570657613
0.5612139054348375,8.32758744137085,0.5876391457297887,0.5144951426401748,3.1913069138675745
0.4614699947412122,8.322419589582058,0.582468686487356,0.5196528168372464,3.1945414354237336
0.36173855445037906,8.317015583022647,0.5770619802594728,0.5250470491594449,3.196043466922572
0.2620105595227,8.311548114736974,0.5715918285357868,0.5305050315921054,3.1958144322169675
0.16227665948376643,8.306189792950327,0.5662309437845051,0.5358539954815993,3.1938542059356347
0.06252806658134363,8.301113348205357,0.5611521451884228,0.5409210847974235,3.190161134153535
-0.037242552742600805,8.29649182126334,0.5565285375536483,0.545533246032518,3.184732303767264
-0.13704017812474617,8.292498699240678,0.5525336403898478,0.5495171682719725,3.1775640629992203
-0.2368665244016065,8.289307966885866,0.549341433148438,0.5526993080595555,3.1686527969326033
-0.33671912006400573,8.287094039194972,0.5471262817936412,0.5549060351763508,3.157995961880613
-0.4365903802972988,8.286031541038286,0.5460627118586332,0.5559639372625528,3.1455933799122526
-0.5364666860336434,8.28629489958632,0.5463249946160474,0.5557003232383062,3.1314487891762406
-0.6363274879655327,8.288057716673768,0.5480865167129334,0.5539439675682434,3.123042244292873
-0.7361752395480092,8.290000000000717,0.5500273982946361,0.5520099522357369,3.1318681966667734
-0.8360529963296472,8.290000000000717,0.5500264216611136,0.5520086193131009,3.141592653589793
-0.935930753111283,8.290000000000717,0.5500254627500903,0.5520072868301715,3.141592653589793
-1.035808509892917,8.290000000000717,0.5500245215616589,0.5520059547869531,3.141592653589793
-1.135686266674551,8.290000000000717,0.5500235980959104,0.5520046231834482,3.141592653589793
-1.2355640234561829,8.290000000000717,0.5500226923529339,0.5520032920196599,3.141592653589793
-1.3354417802378173,8.290000000000717,0.5500218043328171,0.5520019612955916,3.141592653589793
-1.435319537019454,8.290000000000717,0.5500209340356459,0.5520006310112457,3.141592653589793
-1.535197293801092,8.290000000000717,0.5500200814615043,0.5519993011666264,3.141592653589793
-1.6350750505827247,8.290000000000717,0.5500192466104746,0.5519979717617365,3.141592653589793
-1.7349528073643588,8.290000000000717,0.5500184294826378,0.5519966427965791,3.141592653589793
-1.834830564145994,8.290000000000717,0.5500176300780728,0.5519953142711578,3.141592653589793
-1.9347083209276277,8.290000000000717,0.5500168483968566,0.5519939861854749,3.141592653589793
-2.0345860777092626,8.290000000000717,0.5500160844390652,0.5519926585395347,3.141592653589793
-2.134463834490893,8.290000000000717,0.5500153382047722,0.5519913313333396,3.141592653589793
-2.234341591272529,8.290000000000717,0.5500146096940498,0.5519900045668928,3.141592653589793
-2.334219348054162,8.290000000000717,0.5500138989069684,0.5519886782401977,3.141592653589793
-2.4340971048358018,8.290000000000717,0.5500132058435967,0.5519873523532566,3.141592653589793
-2.5339748616174362,8.290000000000717,0.5500125305040018,0.5519860269060743,3.141592653589793
-2.633852618399068,8.290000000000717,0.5500118728882487,0.551984701898653,3.141592653589793
-2.733730375180704,8.290000000000717,0.5500112329964014,0.551983377330996,3.141592653589793
-2.833608131962336,8.290000000000717,0.5500106108285214,0.5519820532031066,3.141592653589793
-2.9334858887439705,8.290000000000717,0.5500100063846691,0.5519807295149876,3.141592653589793
-3.033363645525603,8.290000000000717,0.5500094196649028,0.5519794062666424,3.141592653589793
-3.133241402307238,8.290000000000717,0.5500088506692792,0.551978083458074,3.141592653589793
