s,x,y,psi,kappa,v
0.0,2.116041174298372,-0.8415868208132922,-0.12463260096455807,0.20608816870482757,3.0
0.29068264475473743,2.4044691116904393,-0.8777216363430063,-0.06427059419725371,0.2559275547363297,3.0
0.5783906017593453,2.692175517547257,-0.8786663864250346,0.021366952774029807,0.14197343020176936,3.0
0.878125415355018,2.9916065187846614,-0.8651743895677104,0.020677389642631838,-0.04316639096941247,3.0
1.1811239871178227,3.2946033276603353,-0.8662079762636082,-0.004552709949479901,-0.06410094670190064,3.0
1.4833265165147944,3.5968009525661655,-0.8679296833242651,-0.018387246502380827,0.009791342820828892,3.0
1.7794896964198703,3.892818735898634,-0.8772087502179768,0.0023156205240988407,0.26123500074677247,3.0
2.057428379508053,4.170554921845727,-0.8666010844825234,0.1382222447577904,0.6479365320385092,3.0
2.325623117940005,4.4309399374481995,-0.8023510932585285,0.3513330272472562,0.7771290526403113,3.0
2.597346017872618,4.67449961552702,-0.6818852575957565,0.5519962341204151,0.6729120217354567,3.0
2.8746233620631427,4.896436658286399,-0.515672518455303,0.7220419356534094,0.5929486263631375,3.0
3.155330223336939,5.091945523169217,-0.31424604125228406,0.8849840731083031,0.5906088714958111,3.0
3.437310987655468,5.2515166952955745,-0.0817590685594417,1.0556513451363747,0.648273222204316,3.0
3.719305894562627,5.368758656470484,0.17470818093147922,1.2511149940587756,0.6722942623978461,3.0
4.004102410528076,5.428590364643324,0.4531488787527181,1.4329342279610595,0.47823896532618776,3.0
4.297725665598471,5.44803860314286,0.7461273454314138,1.5297441710268165,0.22330838322405125,3.0
4.59685609682207,5.452909746232225,1.0452181123384168,1.5675381626697644,0.07588087632624434,3.0
4.897225281731905,5.4499917027799425,1.3455731227274719,1.5756567461239506,0.005406329648300373,3.0
5.197561410120318,5.449990112419076,1.6459092511116737,1.570799761684937,-0.008098359919944422,3.0
5.497561410120689,5.449989640690754,1.9459092511116736,1.570797917538227,-3.0142449664869763e-06,3.0
5.797561410121077,5.449989157972478,2.2459092511116734,1.5707979541710733,1.2210836786104372e-07,3.0
6.097561410121482,5.449988664264448,2.545909251111673,1.5707979908032477,1.221061054732138e-07,3.0
6.397561410121907,5.4499881595668676,2.845909251111673,1.5707980274347366,1.221037962092997e-07,3.0
6.69756141012235,5.449987643879944,3.145909251111673,1.5707980640655255,-0.010442286187184072,3.0
6.997561410122811,5.44998711720389,3.4459092511116727,1.564532737635873,-0.013920606694374069,3.0
7.29758495594229,5.453745846522843,3.745909251111672,1.5624454026352415,0.006960491549527855,3.0
7.597587568194095,5.454997788177573,4.045909251111672,1.5687093905790672,0.013917239400849934,3.0
7.897587568194178,5.454998010069592,4.345909251111673,1.570795606697566,0.003477097059789459,3.0
8.197587568194251,5.454998220235371,4.645909251111673,1.5707956457851908,1.302926112678781e-07,3.0
8.497587568194318,5.4549984186748155,4.945909251111674,1.5707956848731326,1.302936450088838e-07,3.0
8.797587568194377,5.454998605387829,5.245909251111675,1.570795723961378,1.3029461953799068e-07,3.0
9.09758756819443,5.454998780374327,5.545909251111676,1.5707957630499043,1.3029552992087728e-07,3.0
9.397587568194474,5.454998943634225,5.845909251111676,1.5707958021386959,1.3029638109187446e-07,3.0
9.697587568194514,5.454999095167447,6.145909251111677,1.570795841227733,-6.921674826073027e-07,3.0
9.997587568194547,5.454999234973923,6.445909251111678,1.5707953869618156,-0.005525472196096867,3.0
10.29775083264047,5.454999659220137,6.746072515557301,1.5674878447900085,-0.052836020097218404,3.0
10.599241144528042,5.456989780535198,7.047556259031501,1.5389346010444835,0.0014147577372762015,3.0
10.898331565246606,5.474125807476071,7.346155382182071,1.5690631559721082,0.37018851300240313,3.0
11.187311498878772,5.458007376731091,7.634685446876153,1.7665025018301221,0.9667480436589866,3.0
11.462474262649824,5.365548944799455,7.893849458519102,2.1235405981291056,1.4471352450699853,3.0
11.73234831563067,5.178264625294448,8.088160004140937,2.5341273585525323,1.3216416656541925,3.0
12.013018655865688,4.921846737884305,8.202290223205651,2.843296747628631,0.8148304228382177,3.0
12.305752783798619,4.63399062633632,8.255507971195662,3.013272934651334,0.442113533892543,3.0
12.603745892755727,4.336830547166684,8.27777409644948,3.1098015154827285,0.24486782051725853,3.0
12.902982340009105,4.03761229887025,8.274473906873656,-3.1227729579581296,0.058611058547081624,3.0
13.20327851767047,3.7374222177683403,8.266492082141522,-3.137951079781978,-0.08142769630412588,3.0
13.504010106980434,3.4367464428144023,8.27228579983802,3.1114527795893543,-0.08061325551283817,3.0
13.80434618099624,3.1366631041211273,8.284604370937144,3.096750187131255,-0.025523085231608567,3.0
14.104359141377955,2.8370052813590645,8.299197713751651,3.0961457325239103,0.021438807823248803,3.0
14.40399475258623,2.537636788902094,8.311847031053299,3.109624708983813,0.06656029574651881,3.0
14.703247611527548,2.23845434939456,8.318338677598838,3.1359924330460935,0.0627385331980897,3.0
15.00290884502652,1.9388095471302815,8.315200630733923,-3.1360064774832845,0.00852401725266433,3.0
15.3030767965863,1.638641670893091,8.314987983492534,3.1411286687031184,-0.018077262823684024,3.0
15.603204095507676,1.3385147738895133,8.315479158456244,3.136317892003729,0.016832224604897677,3.0
15.902822888630686,1.0389078981880986,8.318151465498017,-3.1319323077381953,0.0786736108193032,3.0
16.20207119062743,0.7397791062207503,8.309694984901004,-3.099782665845969,0.0706146995224042,3.0
16.501712768864003,0.44059622871433396,8.293121475463153,-3.0896506260239467,0.003927223550465084,3.0
16.80176164096217,0.14090090011114925,8.278560031138838,-3.0974027002514313,-0.03918558119672669,3.0
17.102207697136052,-0.1593067933429358,8.266594519807624,-3.1131760949831855,-0.06904352792682886,3.0
17.402904456021826,-0.4599600704830286,8.261481032804422,-3.1389352634147003,-0.05704071484775515,3.0
17.703125415624154,-0.7601604316389128,8.264997813494048,3.135732191882532,-0.004451131826408887,3.0
18.002962615048567,-1.0599976310632262,8.264997570209715,3.141592607793315,0.00977200191612821,3.0
18.302962615048692,-1.3599976310632285,8.26499784096448,3.141591777723436,-1.2942420572042574e-06,3.0
18.6029626150488,-1.6599976310632276,8.26499809572953,3.141591831022854,1.7766591654638475e-07,3.0
18.902962615048896,-1.9599976310632294,8.264998334504643,3.141591884322986,1.776682258102941e-07,3.0
19.20296261504898,-2.2599976310632286,8.264998557289614,3.1415919376237897,1.7767039197880937e-07,3.0
19.50296261504905,-2.559997631063228,8.264998764084245,3.141591990925221,1.776723903802767e-07,3.0
19.802962615049115,-2.8599976310632336,8.264998954888357,3.141592044227224,1.7767423088333256e-07,3.0
20.102962615049165,-3.1599976310632347,8.264999129701787,3.1415920975297595,1.776759381596455e-07,3.0
20.40296261504921,-3.459997631063236,8.264999288524377,3.141592150832787,1.7767747766892857e-07,3.0
20.702962615049245,-3.7599976310632375,8.26499943135599,3.1415922041362463,1.77678849411164e-07,3.0
21.002962615049274,-4.059997631063239,8.264999558196505,3.1415922574400965,-1.516083161352359e-06,3.0
21.302962615049292,-4.359997631063238,8.264999669045809,3.1415912947665148,-0.010497279845175343,3.0
21.603137232097435,-4.660172248110553,8.265000373727746,3.135297225181554,-0.029701562021311134,3.0
21.903645965722077,-4.960657197616418,8.268781128301022,3.1237321317186857,0.029326889467815576,3.0
22.2031534804098,-5.260084409702475,8.275716257484182,-3.1299395996335635,0.2996090610712555,3.0
22.49720246866237,-5.553807162658048,8.261868806868273,-2.9757222373764,0.8449693026667546,3.0
22.778453035530735,-5.823308754765137,8.181427690419524,-2.6242462047275077,1.5479783055743443,3.0
23.047710714798598,-6.019411784012083,7.99691942565914,-2.138724866281937,1.6231209805643672,3.0
23.325318151251945,-6.108740897666292,7.734076890615907,-1.7629244085783675,0.9338640044938327,3.0
23.61685042781646,-6.127139896912965,7.4431257862949085,-1.588288517743149,0.34717252730728787,3.0
23.91574867558888,-6.119057795733575,7.144336827057874,-1.5503282017334707,0.039708924999700745,3.0
24.216480294908674,-6.114867718395925,6.843634399214981,-1.5638193822908621,-0.03397808783415211,3.0
24.51675183350395,-6.114864765686084,6.543362860634222,-1.5707882146031746,-0.011626071987651195,3.0
24.816751833510068,-6.114862848878719,6.243362860634226,-1.570789915025915,-2.76062348654899e-06,3.0
25.116751833516275,-6.114860918625295,5.94336286063423,-1.5707898702077154,1.493873296576569e-07,3.0
25.416751833522568,-6.11485897492701,5.643362860634234,-1.570789825393517,1.493739551708569e-07,3.0
25.71675183352895,-6.114857017785067,5.343362860634238,-1.5707897805833424,1.4936049926768318e-07,3.0
26.016751833535416,-6.1148550472006775,5.043362860634242,-1.5707897357772176,-7.161055203198221e-07,3.0
26.31675183354197,-6.11485306317506,4.743362860634247,-1.5707902101298359,-0.006303976827275887,3.0
26.61689959567715,-6.11485137629843,4.44321509850381,-1.5745733081775337,-0.0035851507359473235,3.0
26.91686491786103,-6.117119657508253,4.143258352599951,-1.5729388968219962,0.04633646935163363,3.0
27.216078575870267,-6.1161351393416545,3.844046314300608,-1.5467654870169167,0.07966313107771879,3.0
27.515157287105716,-6.102746666536853,3.5452674256384205,-1.5253464930890328,0.038002096671186106,3.0
27.8147945884797,-6.088932969666869,3.245948708960916,-1.5239942354467149,-0.0072387946936928885,3.0
28.11502458904989,-6.074681877141667,2.9460571292121402,-1.5296756143031003,-0.042374455423638845,3.0
28.415796153438286,-6.0642268207532775,2.645467332744331,-1.5494536817610673,-0.0702651587799206,3.0
28.716648077380633,-6.061843772083638,2.3446248470165845,-1.571990172464011,-0.04413295869500191,3.0
29.016778175783514,-6.064944270491755,2.044510763913268,-1.575961498435356,0.0019858540052748682,3.0
29.316576847018663,-6.064942451986275,1.744712092683635,-1.570791244272596,0.006855058557481202,3.0
29.61661760198035,-6.064941221795094,1.4446713377244689,-1.5718487373994714,-0.026889218794016775,3.0
29.917270186723265,-6.0655746275588776,1.1440194202023408,-1.5869432119083957,-0.005557527727758808,3.0
